The harder it has rained how much faster a flow appears in the river?,1
The harder it rains how much faster do you run?,1
The harder it rains how much faster a flow do you see in the river?,1
When it rains harder how much faster a flow appears in the river?,1
As it rains harder how much faster a flow appears in the river?,1
How much harder has it rained the faster a flow you see in the river?,1
How much harder has it rained when you see a faster flow in the river?,1
When John eats more keep your mouth shut tighter OK?,1
As John eats more keep your mouth shut tighter OK?,1
Keep your mouth shut tighter the more John eats OK?,1
Everyone keep your mouth shut tighter the more John eats OK?,1
Bill can well imagine getting fat.,1
Fred can well imagine Joe getting fatter the more he eats.,1
It is important for you to be more careful the more you eat.,1
It is important to be more careful the more you eat.,1
Mary listens to the Grateful Dead and she gets depressed.,1
If Mary listens to the Grateful Dead she gets depressed.,1
When Mary listens to the Grateful Dead she gets depressed.,1
Mary gets depressed if she listens to the Grateful Dead.,1
Mary gets depressed when she listens to the Grateful Dead.,1
The more she looked at pictures the angrier Mary got.,1
Mary gets depressed and she listens to the Grateful Dead.,1
The higher the stakes are the lower his expectations are.,1
The higher the stakes the lower his expectations.,1
His expectations are lower the higher the stakes.,1
His expectations are lower the higher the stakes are.,1
The more obnoxious Fred is the less attention you should pay to him.,1
The more Fred is obnoxious the less you should pay attention to him.,1
His expectations are always lower than mine.,1
John was lots more obnoxious than Fred was.,1
You should always lock your door no matter how fancy the hotel might be.,1
You should always lock your door no matter how fancy the hotel.,1
I don't plan to lock the door no matter how fancy this hotel is.,1
I'm going out whatever the weather.,1
I'm going out wherever that hurricane might be.,1
The more examples Mary says that Bill has helped Fred to discover the less I believe her.,1
The more carefully he words the letter the safer he'll be.,1
The more geniuses John meets the angrier he gets.,1
The more people you say will buy tickets the happier I'll be.,1
The more people you say that right after the show opens will buy tickets the happier I'll be.,1
The more I talk to Joe the less about linguistics I am inclined to think Sally has taught him to appreciate.,1
The richer John gets the more geniuses John meets.,1
The more articles he reads the fewer people he thinks will go into linguistics.,1
The more articles he reads the fewer people he thinks that under the current circumstances will go into linguistics.,1
The more articles he reads the fewer people he thinks under the current circumstances will go into linguistics.,1
The more people that arrive the louder that it gets.,1
The more people that arrive the louder it gets.,1
The more people you give beer to the more people that get sick.,1
The more people that you give beer to the more people that get sick.,1
The more people arrive the louder that it gets.,1
The more people arrive the louder it gets.,1
The more people that you give beer to the more people get sick.,1
The more pictures of himself that John buys the more arrogant he becomes.,1
The man that arrived on the train was my brother.,1
Whenever Bill smokes Susan hates him all the more.,1
Whenever Bill smokes Susan hates him much more.,1
Whenever Bill smokes Susan hates him far more.,1
Whenever Bill smokes Susan hates him a lot more.,1
Once Janet left Fred became all the crazier.,1
Once Janet left Fred became much crazier.,1
Once Janet left Fred became far crazier.,1
Fred became all the crazier the more often Janet left.,1
When Bill smokes all the more does Susan hate him.,1
So much did you eat that everyone gasped.,1
So fast did you run that everyone gasped.,1
So intelligent a dog did you buy that everyone gasped.,1
I know how much you ate.,1
I know how fast you ran.,1
I know how intelligent a dog you bought.,1
He ate so much that he got sick.,1
So much did he eat that he got sick.,1
The more you eat the more you want.,1
I wonder to how many people Bill talks.,1
The longer he has to wait the angrier John gets.,1
If he has to wait John gets angry.,1
The more that pictures of him appear in the news the more embarrassed John becomes.,1
The more pictures of himself that appear in the news the more embarrassed John becomes.,1
The more that pictures of himself appear in the news the more embarrassed John becomes.,1
The more pictures of him appear in the news the more likely John is to get arrested.,1
The more that pictures of him appear in the news the more likely John is to get arrested.,1
The more that John gets upset by them the more that stories about him seem to show up in the news.,1
John is more embarrassed the more pictures of him appear in the news.,1
John is more embarrassed the more pictures of him that appear in the news.,1
John is more embarrassed the more pictures of himself appear in the news.,1
John is more embarrassed the more pictures of himself that appear in the news.,1
Stories about him seem to show up more on the evening news the more that John gets upset by them.,1
If you give him enough opportunity every senator will succumb to corruption.,1
You give him enough opportunity and every senator will succumb to corruption.,1
If you give any senator enough opportunity he will succumb to corruption.,1
You give any senator enough opportunity and he will succumb to corruption.,1
The more lobbyists he talks to the more corrupt every senator seems to become.,1
The more lobbyists wine and dine him the more every senator is susceptible to corruption.,1
Every senator becomes more corrupt the more lobbyists he talks to.,1
Any senator becomes more corrupt the more lobbyists he talks to.,1
Every senator seems to become more corrupt if he talks to more lobbyists.,1
Any senator seems to become more corrupt if he talks to more lobbyists.,1
Any senator seems to become more corrupt as he talks to more lobbyists.,1
The sooner you solve this problem the more easily you'll satisfy the folks up at corporate headquarters.,1
This is the sort of problem which the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.,1
The folks up at corporate headquarters are the sort of people who the sooner you solve this problem the more easily you'll satisfy.,1
This problem the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.,1
Who did you give pictures of to friends of?,1
It is this problem that the sooner you solve the more easily you'll satisfy the folks up at corporate headquarters.,1
The harder that it rains how much faster a flow do you see in the river?,1
They failed to tell me which problem the sooner I solve the quicker the folks up at corporate headquarters.,1
This is a problem that you'll be able to tell the folks up at corporate headquarters to buzz off if you solve it.,1
John saw the man in the room.,1
Which room did John see the man in?,1
Who did John think that Bill claimed that Mary suspected that everybody liked?,1
John could not visit Sally.,1
What John could do is not visit Sally.,1
John couldn't visit Sally.,1
Why did John leave?,1
I hit the ball.,1
You hit the ball.,1
They hit the ball.,1
I am not going.,1
Aren't I going?,1
Louise is unhappy isn't she?,1
Louise likes not being happy doesn't she?,1
Not many books survived the fire did they?,1
No books survived the fire did they?,1
He hasn't often paid taxes has he?,1
He can't pay taxes can he?,1
She does not see him.,1
She kept not seeing him.,1
She could not have been working.,1
He could not have been working.,1
He cannot have been working.,1
He can simply not have been working.,1
You must not simply not work.,1
He may not just not have been working.,1
He can't have been working.,1
Can't he have been working?,1
Can he not have been working?,1
John wrote books.,1
John did not write books.,1
`` I am so happy '' thought John.,1
down the hill rolled John.,1
John often kisses Mary.,1
Who do you think Mary said John likes?,1
Who do you think that Mary said that John likes?,1
How do you think that Mary solved the problem?,1
How did you think that Mary solved the problem?,1
Mary hired someone.,1
I heard that Mary hired someone.,1
I resigned because Mary hired someone.,1
Mary wondered which picture of himself Bill saw?,1
Which picture of himself does Mary think that John said that Susan likes?,1
Mary thinks that John said that pictures of himself Susan likes?,1
If you don't believe me you will the weatherman?,1
I rolled up a newspaper and Lynn did a magazine?,1
Kathy likes astronomy but she doesn't meteorology?,1
The DA proved Jones guilty and the Assistant DA will prove Smith.,1
Mary will believe Susan and you will Bob.,1
You might not believe me but you will Bob.,1
How did you solve the problem?,1
I wonder who could solve the problem in this way.,1
No candidate can predict how many people will vote for him.,1
Every politician is worried when the press starts attacking him.,1
Which politician appointed the journalist who supported him?,1
John sells books Mary buys records and Bill V newspapers.,1
The question of whether John met Mary worries the people who support.,1
They have left.,1
Have they left?,1
Could they have left?,1
He has often seen Mary.,1
He I often sees Mary.,1
It seems that it is likely that John will win.,1
It seems that John is likely to win.,1
John seems to be likely to win.,1
How intelligent do you consider John?,1
He has left.,1
His book is nice.,1
Bill saw him.,1
Bill works with him.,1
John believes him to be a nice guy.,1
John considers him a nice guy.,1
For him to do that would be a mistake.,1
With him sick the team is in trouble.,1
John believes that he is sick.,1
Who do you think that Bill likes?,1
Who do you think that Bill believes to be innocent?,1
Someone stole my car.,1
My car was stolen.,1
John has often kissed Mary.,1
The kids have all eaten the chocolate.,1
In general he understands what's going on.,1
It's probable that in general he understands what's going on.,1
I explained how to fix the sink.,1
I explained how we should fix the sink.,1
I explained that we should fix the sink.,1
Mickey looked up the reference.,1
Mickey looked the reference up.,1
Mickey looked up them.,1
Mickey teamed up with the women.,1
Mickey pointed out that Gary had left.,1
Mickey slips up all the time.,1
What does John think Mary bought?,1
John wonders what Mary bought.,1
Who bought what?,1
Who is reading a book that criticizes who?,1
Who remembers where we bought what?,1
There aren't many linguistics students here.,1
I haven't met many linguistics students.,1
What does every student buy?,1
I need Sally to be there.,1
The boat was sunk to collect the insurance.,1
John wants to win.,1
The bed was unmade.,1
John was unknown.,1
We knew John to be the murderer.,1
He fed the children.,1
The children were uneducated.,1
The children were undisciplined.,1
I believed these students all to like John.,1
They tried to all like John.,1
I believed these students to all like John.,1
Did you believe him ever to have made an effort to talk to the student?,1
Did he try to ever be attentive to the needs of students?,1
Did you believe him to ever have made an effort to talk to the student?,1
work out an analysis that is typical of this view of understood subjects.,1
They were believed all to be quite diligent.,1
Was he believed ever to fail students?,1
There is tending to be more and more discussion of these issues.,1
John seemed to be a great linguist.,1
There promises to be a storm tonight.,1
John strived to be successful.,1
John wanted to improve his lot in life.,1
John expected to win.,1
This book is too dense to be read in one sitting.,1
John tried.,1
John remembered.,1
John is refused.,1
John forgot.,1
They seemed all to like John.,1
John believes Sally to be polite.,1
I believe John with all my heart to be a fine person.,1
We would like John to win.,1
We would prefer John to be the candidate.,1
I would like for John to win.,1
I would hate for John to win.,1
I would prefer for John to be the candidate.,1
John destroyed the house.,1
The electrode emitted ions into the medium.,1
Ions struck the electrode.,1
The medium contains ions.,1
Ions left the electrode.,1
The electrode was struck by ions.,1
The ball lies in the box.,1
The ball rolled from the bush to the tree.,1
The box contains the ball.,1
The tree dropped fruit to the ground.,1
Fruit hit the ground from the tree.,1
The stone knocked against the pole into the road.,1
The stone knocked the pole into the road.,1
The box contained the ball.,1
The tree gradually dropped its fruit to the ground.,1
The tree dropped its fruit to the ground.,1
Fruit hit the roof.,1
Fruit hit the roof from the tree.,1
Fruit at once hit the roof from the tree.,1
Fruit dropped from the tree.,1
The tree changed into an oak.,1
The tree changed from a maple into an oak.,1
The maple changed into an oak from a cedar.,1
The maple changed into an oak.,1
The oak developed out of a maple.,1
The train reached the station.,1
The branches knocked against the wall.,1
The child became a man.,1
The party lasted till midnight.,1
The dog went crazy.,1
It struck John that it was so.,1
It came to John that it was so.,1
The snake saw into the nest.,1
Hard work resulted in high grades.,1
The farm passed to John.,1
John is touching the wall.,1
The wall is being touched by John.,1
A bear occupies the cave.,1
A bear inhabits the cave.,1
Water fills the tub.,1
The electric main joins the house circuit in the basement.,1
The house circuit is joined by the electric main in the basement.,1
The fence straddles the sidewalk.,1
The sidewalk is straddled by the fence.,1
The man with a book.,1
Gas escaped the tube.,1
The terrorist escaped the prison cell.,1
The prison cell was escaped by the terrorist.,1
The rolling stone avoided the river.,1
The river was avoided by the rolling stone.,1
The agents caught the terrorist.,1
The sponge soaked up the water.,1
The tub filled with water.,1
John received a book.,1
John learned a lesson.,1
The parcel reached John.,1
John received the parcel.,1
The farm finally got to John after much litigation.,1
Water filled the cup high.,1
Water filled the cup.,1
The cup filled with water.,1
the barge piled high with logs.,1
a stone blocked the road.,1
the branch dropped its apple free.,1
Some branches broke off of the tree.,1
The tree dropped some branches.,1
The tree lost some branches.,1
Water bubbled out of the kettle.,1
The kettle bubbled water.,1
The tub leaked empty of water.,1
Hail stones broke the window.,1
The force of the wind broke the window.,1
The window broke from the force of the wind.,1
What the force of the wind did to the window was break it.,1
John hit the stone against the wall.,1
John hit the wall with the stone.,1
John tapped some wine from a barrel.,1
John tapped a barrel of some wine.,1
John laid the book on the table.,1
John included his name in the list.,1
John loaded the bricks onto the truck.,1
John loaded the truck with bricks.,1
John fed rice to the baby.,1
John fed the baby rice.,1
John fed the baby up with rice.,1
The ball lies completely in the box.,1
The box completely contains the ball.,1
The train got to the station fully.,1
The train reached the station fully.,1
Press the stamp against the pad completely.,1
Press the pad with the stamp completely.,1
Spray the paint onto the wall completely.,1
Spray all the paint onto the wall completely.,1
Spray the whole wall with the paint.,1
What John did to the wall was paint it.,1
What John did to the whole wall was paint it.,1
What John did to the wall was hit it.,1
John took Bill to be a fool.,1
Give the bottle to the baby full.,1
Give the baby the bottle full.,1
Rub the cloth on the baby torn.,1
Rub the baby with the cloth torn.,1
Dry the baby with the cloth asleep.,1
The stone knocked the cup apart.,1
The cup smashed apart against the stone.,1
The stone smashed the cup apart.,1
The tank filled with petrol out of the pump.,1
The cup emptied of water onto the ground.,1
John included her name in the list.,1
John rolled the ball from the tree to the bush.,1
John tapped the bottle of some water.,1
John gave Bill the book.,1
John got the book from Bill.,1
We have someone in the living room.,1
John is very fond of Mary.,1
Mary laughed at John.,1
The ship sank beneath the waves.,1
Mary considers John a fool and Bill a wimp.,1
John regards professors as strange and politicians as creepy.,1
Sue put the books on the table and the records on the chair.,1
Harriet gave a mug to John and a scarf to Vivien.,1
I expect John to win and Harry to lose.,1
You eat the fish raw and the beef cooked.,1
They told Sue who to talk to and Virginia when to leave.,1
Smith loaned and his widow later donated a valuable collection of manuscripts to the library.,1
Sue moved and Mary also transferred her business to a different location.,1
I succeeded in convincing even though John had failed to persuade Mary not to leave.,1
We didn't particularly like but nevertheless ate the fish raw.,1
Flo desperately wants though she doesn't really expect the Miami Dolphins to be in the play-offs.,1
John learned French perfectly.,1
Bill recited his lines poorly.,1
Mary plays the violin beautifully.,1
John learned French immediately.,1
Bill recited his lines slowly.,1
Mary will play the violin soon.,1
John immediately learned French.,1
Bill slowly recited his lines.,1
Mary will soon play the violin.,1
John immediately learned French perfectly.,1
John learned French perfectly almost immediately.,1
John learned French perfectly immediately.,1
John rolled the ball perfectly down the hill.,1
John rolled the ball down the hill perfectly.,1
John shot the ball perfectly.,1
John spoke intimately to Mary.,1
John spoke to Mary intimately.,1
John spoke French intimately to Mary.,1
John spoke French to Mary intimately.,1
Mary jumped the horse perfectly over the last fence.,1
Mary jumped the horse over the last fence perfectly.,1
We consider the men all fools.,1
We consider the men all totally crazy.,1
The teacher ordered the two boys both to pay close attention.,1
They returned the books all to their owners.,1
We painted the chairs all red.,1
The trainer fed the steaks all to the lions.,1
Mary left the room angry.,1
John resembles Bill.,1
The package weighed 0 lb.,1
This book cost $0.,1
The book cost John $0.,1
We proclaimed John to the public to be a hero.,1
We proclaimed John sincerely to be a hero.,1
We proclaimed John sincerely to the public to be a hero.,1
They represented Mary to the dean as a genuine linguist.,1
They represented Mary seriously as a genuine linguist.,1
They represented Mary seriously to the dean as a genuine linguist.,1
We proved Smith conclusively to be the thief.,1
We proved Smith conclusively to the authorities to be the thief.,1
The gardener watered the tulips flat.,1
The grocer ground the coffee beans to a fine powder.,1
They painted their house a hideous shade of green.,1
The joggers ran their Nikes threadbare.,1
The kids laughed themselves into a frenzy.,1
He coughed his handkerchief completely soggy.,1
They fed the meat to the lions raw.,1
We love them.,1
Our love they.,1
Our love them.,1
Our love their.,1
his belief that Mary kissed Bill is mistaken.,1
Mary loves him.,1
Mary is fond of him.,1
Mary criticized him.,1
Mary's criticism of him was cruel.,1
That John loves Mary is doubtful.,1
For John to love Mary would be doubtful.,1
To go abroad would be nice.,1
John's plan to go abroad is nice.,1
Mary believed John to have loved her.,1
Mary considered John to have loved her.,1
Mary reported John to have loved her.,1
Mary tried to go abroad.,1
Mary intended to go abroad.,1
Mary managed to go abroad.,1
Mary desired to go abroad.,1
Mary believed him to have loved her.,1
Mary considered him to have loved her.,1
It is certain that John has loved Mary.,1
It is likely that John has loved Mary.,1
There are strangers in that garden.,1
There are arriving three men at that station.,1
I consider there to be a man in that garden.,1
They alleged there to have been many strangers in that garden.,1
John wagered there to have been a stranger in that haunted house.,1
John tried to kiss Mary.,1
John persuaded Mary to kiss him.,1
John told Mary to kiss him.,1
It is illegal to park here.,1
I remembered him having kissed Mary.,1
I reported him having kissed Mary.,1
I reported having kissed Mary.,1
I enjoy taking a bath.,1
I detest taking a bath.,1
I saw him kissing Mary.,1
I noticed him kissing Mary.,1
John's refusing the offer is shocking.,1
the enemy's destroying the city was horrific.,1
John's refusal of the offer was shocking.,1
the enemy's destruction of the city was horrific.,1
I often send Mary home drunk and she gets there just fine.,1
I don't think Fred will either.,1
José likes cabbage and Holly does too.,1
José ate cabbage and Holly has too.,1
José is eating cabbage and Holly is too.,1
John is leaving but Mary's not.,1
I consider Bill intelligent and I consider Sally not.,1
John wants to go on vacation but he doesn't know when to.,1
Sally might have eaten cabbage but Holly shouldn't.,1
José asks that we go to the meeting and Sally will tell us when.,1
It's to Mary that Joe said Holly can talk.,1
Mary claimed that eaten cabbage Holly hasn't.,1
Mary claimed that eating cabbage Holly's not.,1
Mary claimed that eat cabbage Holly wants to.,1
John didn't hit a home run but I know a woman who did.,1
That Betsy won the batting crown is not surprising but that Peter didn't know she did is surprising.,1
Lilly decided that eating cabbage she should be.,1
Read Fred's story I also want to.,1
Mag Wildwood came to introduce the bartender but I came not to.,1
Mag Wildwood came to introduce the bartender but I came precisely not to.,1
You should unload rifles because not to s is dangerous.,1
If Ron knows whether to wear a tuxedo and Caspar knows whether not to do they know different things?,1
Lucy recounted a story to remember because Holly had recounted as story not to.,1
Did Harry leave?,1
Does Joe sing?,1
Every man who said he would buy some salmon did.,1
I visited every town I had to.,1
Every town in every country I had to I visited.,1
Every man who said he would buy some salmon did buy some salmon.,1
Lilly should buy salmon and Mary should too.,1
Lilly should buy salmon and Mary should buy salmon too.,1
Joe's neuroses bother his patrons and Sally's neuroses do too.,1
Joe likes his bar and Sally's patrons do too.,1
Every picture of itself arrived.,1
My uncle doesn't have a spouse but your aunt does and he is lying on the floor.,1
I know which book Max read and which book Oscar didn't.,1
This is the book of which Bill approves and this is the one of which he doesn't.,1
Dulles suspected everyone who Angleton did.,1
While Bob read Fred he didn't Dickens.,1
Sally suspected Joe but he didn't Holly.,1
Sally will stand near every woman that you will.,1
I know which woman Holly will discuss a report about but I don't know which woman you will.,1
While Truman didn't visit me he did you.,1
While Truman didn't tell me a story he did Rusty.,1
While José won't talk about Mag he might about Holly.,1
Although Doc might tell it to you he won't to me.,1
I think you need to show yourself more than you do anyone else.,1
While Truman doesn't want to visit every city he does Barcelona.,1
Fred likes eggplants although he likes cabbage too.,1
Although he likes cabbage too Fred likes eggplants.,1
Fred gave flowers to his sweetie because Frank had.,1
China is a country that Joe wants to visit and he will too if he gets enough money.,1
Jerry wouldn't read a book by Babel but Meryl has done so and it was pretty good.,1
Joe might wish he had but this isn't a country he has visited.,1
While I might want to this is the kind of thing that Harris has already suggested.,1
We like our friends and they do too.,1
We like our friends and they like our friends too.,1
We like our friends and they like their friends too.,1
Rusty talked about himself only after Holly did.,1
I could find no solution but Holly might.,1
Fred talked about everything before Rusty did.,1
Joe will go to the store even though Fred already has.,1
Today there is little or no official harassment of lesbians and gays by the national government although autonomous governments might.,1
The candidate was dogged by charges of infidelity and avoiding the draft or at least trying to.,1
This information could have been released by Gorbachev but he chose not to.,1
A lot of this material can be presented in a fairly informal and accessible fashion and often I do.,1
John does not like Mary.,1
John tries to often meet Mary.,1
John tries not to meet Mary.,1
Is Mary running the marathon?,1
Mary is often running the marathon.,1
Mary is not running the marathon.,1
I didn't as Bill had thought go to the store.,1
I did as Bill had thought go to the store.,1
The writers could so believe the boy.,1
The writers did so believe the boy.,1
Rome destroyed Carthage.,1
Rome's destruction of Carthage was horrific.,1
John bought the picture of himself that Bill saw.,1
The perception of the problem is quite thorough.,1
The knowledge of the problem is quite thorough.,1
The sinking of the ship was very devious.,1
The sinking of the ship to collect the insurance was very devious.,1
The ship's sinking was very devious.,1
The testing of such drugs on oneself is too risky.,1
The ship was sunk to collect the insurance.,1
This drug must first be tested on oneself.,1
The president's moral destruction is complete.,1
The moral destruction of the president was certainly not helpful.,1
Mary wants to wear nice blue German dress.,1
Tomatoes were introduced in Europe after 492.,1
We rich have impeccable taste.,1
I read his every book.,1
Every boy named a planet.,1
I showed every boy a planet.,1
Few boys read any of the books.,1
I showed few boys any of the books.,1
I was not reading a book when you came in.,1
A boy did not laugh.,1
Most boys did not laugh.,1
Every boy named Mercury and Venus.,1
Every boy named every planet.,1
Each student speaks two languages.,1
Two students speak each language.,1
Some tourists visited all the museums.,1
Fond of some boy every girl is.,1
A critic thinks that every book is readable.,1
Who does he admire?,1
He admires every man.,1
Who admires what?,1
Someone from every city hates it.,1
Some professor admires every student.,1
Some professor admires every student and hates the dean.,1
Everyone reported that Max and some lady disappeared.,1
Most guests will be offended if we don't invite some philosopher.,1
All students believe anything that many teachers say.,1
Who will be offended if we don't invite which philosopher?,1
Who believes anything that who says?,1
Exactly two boys kissed some girl.,1
Mary dates exactly two of the men who know a producer I like.,1
Every student has to come up with three arguments that show that some condition proposed by Bill is wrong.,1
If we invite some philosopher Max will be offended.,1
Three relatives of mine inherited a house.,1
If three relatives of mine die I will inherit a house.,1
Everyone attended some seminar.,1
Exactly half of the students attended some seminar.,1
More than three students attended every seminar.,1
Every student attended more than three seminars.,1
Every man lifted the table.,1
The men surrounded the fort.,1
All the men surrounded the fort.,1
The men lifted the table together.,1
A hundred men lifted the table together.,1
All the men lifted the table together.,1
Every man lifted a table.,1
Each man lifted a table.,1
Someone attended every seminar.,1
More than two students attended every seminar.,1
You married no one.,1
I will force you to marry no one.,1
Everyone had been worrying himself stiff.,1
Everyone who had been worrying himself stiff said that he was relieved.,1
There were five tourists in the room apart from myself.,1
Physicists like yourself are a godsend.,1
Max boasted that the queen invited Lucie and himself for a drink.,1
Which pictures of him did Earl see?,1
Which pictures of Earl did he see?,1
Bill seems to himself to be handsome.,1
Bill seems to him to be handsome.,1
John will see which picture of himself?,1
Each other's houses seem to the women to be garish.,1
Each other's houses appear to the women to be garish.,1
These stories about himself worry John more than anything else.,1
Which picture that John took at the party did he decide to display in his house?,1
Which report that John revised did he submit?,1
Mary always prefers lemons to limes.,1
Mary always has preferred lemons to limes.,1
The dog that the rat bit chased the cat.,1
Jean never reads this newspaper.,1
A gun which I had cleaned went off.,1
I gave a gun which I had cleaned to my brother.,1
I gave a gun to my brother which I had cleaned.,1
He let the cats out which were whining.,1
Who did Mary see walking toward the railroad station?,1
Whom did Mary see walking toward the railroad station?,1
Do you know the boy who Mary saw?,1
Do you know the boy whom Mary saw?,1
The government prescribes the height of the lettering on the covers of the reports.,1
Who did he expect to show up who I was acquainted with?,1
Whose book did you find?,1
He will put the chair between some table and some sofa.,1
I know who is mad at John.,1
I know a boy mad at John.,1
John is taller than Dill.,1
John is taller than Bill is.,1
I want to go.,1
Shaving myself is difficult for me.,1
The shock touched off the explosion.,1
The shock touched the explosion off.,1
I called almost all of the men from Boston up.,1
I ran an old man down.,1
He attributed the fire to a short circuit.,1
He attributed to a short circuit the fire which.,1
He threw the letter into the wastebasket.,1
They dismissed the proposal as too costly.,1
They dismissed as too costly the proposal for the State to build a sidewalk from Dartmouth to Smith.,1
I found to be delicious some fruit which I picked up on the way home.,1
I found delicious some fruit which I picked up on my way home.,1
Did the fact that John showed up please you?,1
I want the fact that Bill left to remain a secret.,1
I want it to remain a secret that Bill left.,1
What the thing which I ate cost almost broke me.,1
What the thing cost which I ate almost broke me.,1
I went out with a girl who it pleased that John showed up.,1
I loaned a man who was watching the race my binoculars.,1
She asked a man who was near the window whether it looked like rain.,1
He figured it out.,1
He figured Ann out.,1
He figured something out.,1
He figured the answer out.,1
He figured out the answer.,1
I sent him that.,1
I sent him something.,1
They gave the reports which he had brought with him to me.,1
I insist on seeing all the student' through who started out the term in my class.,1
Tom drives as that man does.,1
Tom drives like that man.,1
I know a man who Tom drives like.,1
Tom drives the way that that man drives.,1
Toms drives the way that that man does.,1
John is taller than that man is.,1
is taller than that man.,1
John is as tall as that man.,1
I know a man who John is as tall as.,1
Mary has never kissed a man who is taller than John is.,1
Mary has never kissed a man who is taller than John.,1
Mary has never kissed a Man taller than John.,1
Mary has never kissed as tall a man as John.,1
The brave are not afraid to die.,1
Drowning cats are hard to rescue.,1
Drowning cats is against the law.,1
I know a taller man than John.,1
The shooting of the prisoners shocked me.,1
He told Peter that I know a taller man than John but Peter didn't believe it.,1
I divulged when Bill promised to call me but I did so reluctantly.,1
I'll talk to John on Friday about the report that the shooting of the prisoners shocked me and to his wife on Saturday.,1
I read a statement which was about that man.,1
I read a statement about that man.,1
The man who I read a statement about is sick.,1
I read that Bill had seen me.,1
Evidence that he was drunk will be presented.,1
Evidence will be presented that he was drunk.,1
That the defendant had been rude was stoutly denied by his lawyer.,1
Bill told me something awful: that ice won't sink.,1
This is a hat which I'm going to see to it that my wife buys.,1
This is a hat which I'm going to see that my wife buys.,1
Phineas knows a girl who is jealous of Maxime.,1
Phineas knows a girl who is behind Maxime.,1
Phineas knows a girl who is working with Maxime.,1
I believed the claim that Otto was wearing this hat.,1
I believed that Otto was wearing this hat.,1
The hat which I believed that Otto was wearing is red.,1
Rutherford understands himself.,1
The man who ordered ice cream said the pudding would be tasty.,1
The pudding which the man who ordered ice cream said would be tasty was a horror show.,1
The man who ordered it said the pudding would be tasty.,1
The sheriff denied that gangsters had bribed him.,1
That gangsters had bribed him was denied by the sheriff.,1
The money which I have hopes that the company will squander amounts to $4000,1
The money which I will have a chance to squander amounts to $4000,1
The money which I will make a proposal for us to squander amounts to $4000,1
The money which I will make a proposal that we squander amounts to $4000,1
I yawned.,1
Sam progressed.,1
Bill gave me $40.,1
I took a snooze.,1
Sam made progress.,1
Bill made a gift to me of $40.,1
Max gave the car a shove.,1
